data,ano,mes,dia,precipitacao_mm,temperatura_c,umidade_percent,vento_kmh,pressao_hpa,estacao,dia_ano,mes_seno,mes_cosseno,dia_semana,fim_semana,precip_lag_1,temp_lag_1,umidade_lag_1,precip_lag_2,temp_lag_2,umidade_lag_2,precip_lag_3,temp_lag_3,umidade_lag_3,precip_lag_7,temp_lag_7,umidade_lag_7,precip_media_3d,temp_media_3d,umidade_media_3d,precip_media_7d,temp_media_7d,umidade_media_7d,precip_media_14d,temp_media_14d,umidade_media_14d,temp_tendencia,precip_tendencia,fen_El Niño Forte,fen_El Niño Fraco,fen_El Niño Moderado,fen_La Niña Forte,fen_La Niña Fraca,fen_La Niña Moderada,fen_Neutro,estacao_cod,chuva_forte
2022-01-17,2022,1,17,121.7,25.8,82.9,17.0,1011.7,Transição,17,0.49999999999999994,0.8660254037844387,0,0,72.9,25.9,65.6,34.4,25.7,72.9,92.6,26.9,75.0,0.0,26.9,81.5,76.33333333333354,25.799999999999997,73.8,104.75714285714285,26.37142857142857,77.31428571428572,89.39999999999999,26.54285714285714,78.77142857142857,-0.09999999999999787,48.8,False,False,False,False,True,False,False,1,1
2022-01-18,2022,1,18,22.0,27.7,66.4,15.8,1014.7,Transição,18,0.49999999999999994,0.8660254037844387,1,0,121.7,25.8,82.9,72.9,25.9,65.6,34.4,25.7,72.9,263.5,26.9,82.4,72.2000000000002,26.46666666666667,71.63333333333334,70.25714285714285,26.485714285714284,75.02857142857144,77.54999999999998,26.607142857142858,78.31428571428572,1.8999999999999986,-99.7,False,False,False,False,True,False,False,1,1
2022-01-19,2022,1,19,61.7,25.7,82.1,20.6,1015.6,Transição,19,0.49999999999999994,0.8660254037844387,2,0,22.0,27.7,66.4,121.7,25.8,82.9,72.9,25.9,65.6,111.7,26.5,77.7,68.46666666666687,26.400000000000002,77.13333333333334,63.114285714285714,26.37142857142857,75.65714285714286,75.74285714285715,26.535714285714285,78.73571428571428,-2.0,39.7,False,False,False,False,True,False,False,1,1
2022-01-20,2022,1,20,122.9,26.2,76.0,15.9,1010.8,Transição,20,0.49999999999999994,0.8660254037844387,3,0,61.7,25.7,82.1,22.0,27.7,66.4,121.7,25.8,82.9,36.5,26.9,84.7,68.86666666666687,26.53333333333333,74.83333333333333,75.45714285714287,26.271428571428572,74.41428571428571,83.88571428571427,26.521428571428572,77.97857142857143,0.5,61.2,False,False,False,False,True,False,False,1,1
2022-01-21,2022,1,21,72.2,26.5,77.9,41.3,1010.9,Transição,21,0.49999999999999994,0.8660254037844387,4,0,122.9,26.2,76.0,61.7,25.7,82.1,22.0,27.7,66.4,92.6,26.9,75.0,85.60000000000021,26.133333333333336,78.66666666666667,72.54285714285714,26.214285714285715,74.82857142857142,84.72142857142856,26.485714285714288,77.37142857142858,0.3000000000000007,-50.7,False,False,False,False,True,False,False,1,1
2022-01-22,2022,1,22,16.7,26.1,73.3,16.7,1013.0,Transição,22,0.49999999999999994,0.8660254037844387,5,1,72.2,26.5,77.9,122.9,26.2,76.0,61.7,25.7,82.1,34.4,25.7,72.9,70.60000000000021,26.266666666666666,75.73333333333333,70.01428571428572,26.271428571428572,74.88571428571429,78.49285714285715,26.442857142857143,77.11428571428573,-0.3999999999999986,-55.5,False,False,False,False,True,False,False,1,1
2022-01-23,2022,1,23,53.3,27.2,77.4,15.2,1011.1,Transição,23,0.49999999999999994,0.8660254037844387,6,1,16.7,26.1,73.3,72.2,26.5,77.9,122.9,26.2,76.0,72.9,25.9,65.6,47.400000000000205,26.599999999999998,76.2,67.21428571428572,26.45714285714286,76.57142857142857,77.29285714285713,26.49285714285714,76.84285714285714,1.0999999999999979,36.599999999999994,False,False,False,False,True,False,False,1,1
2022-01-24,2022,1,24,99.2,26.9,77.7,19.9,1010.4,Transição,24,0.49999999999999994,0.8660254037844387,0,0,53.3,27.2,77.4,16.7,26.1,73.3,72.2,26.5,77.9,121.7,25.8,82.9,56.400000000000205,26.733333333333334,76.13333333333334,64.0,26.61428571428571,75.82857142857142,84.37857142857142,26.49285714285714,76.57142857142857,-0.3000000000000007,45.900000000000006,False,False,False,False,True,False,False,1,1
2022-01-25,2022,1,25,53.5,25.6,73.8,35.4,1012.6,Transição,25,0.49999999999999994,0.8660254037844387,1,0,99.2,26.9,77.7,53.3,27.2,77.4,16.7,26.1,73.3,22.0,27.7,66.4,68.66666666666687,26.566666666666666,76.30000000000001,68.5,26.314285714285717,76.88571428571429,69.37857142857142,26.400000000000002,75.95714285714287,-1.2999999999999972,-45.7,False,False,False,False,True,False,False,1,1
2022-01-26,2022,1,26,50.1,26.6,70.4,14.4,1012.4,Transição,26,0.49999999999999994,0.8660254037844387,2,0,53.5,25.6,73.8,99.2,26.9,77.7,53.3,27.2,77.4,61.7,25.7,82.1,67.60000000000021,26.366666666666664,73.96666666666665,66.84285714285714,26.442857142857143,75.21428571428571,64.97857142857143,26.407142857142855,75.43571428571428,1.0,-3.3999999999999986,False,False,False,False,True,False,False,1,1
2022-01-27,2022,1,27,171.9,26.3,75.6,28.3,1013.4,Transição,27,0.49999999999999994,0.8660254037844387,3,0,50.1,26.6,70.4,53.5,25.6,73.8,99.2,26.9,77.7,122.9,26.2,76.0,91.83333333333354,26.166666666666668,73.26666666666667,73.84285714285714,26.457142857142856,75.15714285714286,74.64999999999999,26.36428571428571,74.78571428571429,-0.3000000000000007,121.80000000000001,False,False,False,False,True,False,False,1,1
2022-01-28,2022,1,28,158.1,26.7,66.1,20.8,1010.8,Transição,28,0.49999999999999994,0.8660254037844387,4,0,171.9,26.3,75.6,50.1,26.6,70.4,53.5,25.6,73.8,72.2,26.5,77.9,126.7000000000002,26.53333333333333,70.69999999999999,86.11428571428571,26.485714285714288,73.47142857142858,79.32857142857142,26.349999999999998,74.15,0.3999999999999986,-13.800000000000011,False,False,False,False,True,False,False,1,1
2022-01-29,2022,1,29,7.1,25.9,74.3,22.2,1011.1,Transição,29,0.49999999999999994,0.8660254037844387,5,1,158.1,26.7,66.1,171.9,26.3,75.6,50.1,26.6,70.4,16.7,26.1,73.3,112.36666666666686,26.3,72.0,84.74285714285715,26.45714285714286,73.61428571428571,77.37857142857142,26.364285714285717,74.25,-0.8000000000000007,-151.0,False,False,False,False,True,False,False,1,1
2022-01-30,2022,1,30,27.9,25.7,69.4,18.7,1011.4,Transição,30,0.49999999999999994,0.8660254037844387,6,1,7.1,25.9,74.3,158.1,26.7,66.1,171.9,26.3,75.6,53.3,27.2,77.4,64.36666666666686,26.099999999999998,69.93333333333332,81.11428571428571,26.24285714285714,72.47142857142856,74.16428571428571,26.349999999999998,74.52142857142857,-0.1999999999999993,20.799999999999997,False,False,False,False,True,False,False,1,1
2022-01-31,2022,1,31,75.0,26.5,76.3,17.2,1017.5,Transição,31,0.49999999999999994,0.8660254037844387,0,0,27.9,25.7,69.4,7.1,25.9,74.3,158.1,26.7,66.1,99.2,26.9,77.7,36.66666666666686,26.03333333333333,73.33333333333333,77.65714285714286,26.185714285714287,72.27142857142857,70.82857142857144,26.400000000000002,74.05,0.8000000000000007,47.1,False,False,False,False,True,False,False,1,1
2022-02-01,2022,2,1,30.4,27.1,77.3,11.2,1012.0,Chuvosa,32,0.8660254037844386,0.5000000000000001,1,0,75.0,26.5,76.3,27.9,25.7,69.4,7.1,25.9,74.3,53.5,25.6,73.8,44.433333333333536,26.433333333333337,74.33333333333333,74.35714285714286,26.4,72.77142857142857,71.42857142857143,26.357142857142858,74.82857142857142,0.6000000000000014,-44.6,False,False,False,False,True,False,False,2,1
2022-02-02,2022,2,2,135.3,26.9,73.0,16.7,1018.0,Chuvosa,33,0.8660254037844386,0.5000000000000001,2,0,30.4,27.1,77.3,75.0,26.5,76.3,27.9,25.7,69.4,50.1,26.6,70.4,80.23333333333353,26.833333333333332,75.53333333333333,86.52857142857144,26.442857142857143,73.14285714285714,76.68571428571428,26.442857142857143,74.17857142857143,-0.20000000000000284,104.9,False,False,False,False,True,False,False,2,1
2022-02-03,2022,2,3,261.4,26.8,82.8,15.8,1016.8,Chuvosa,34,0.8660254037844386,0.5000000000000001,3,0,135.3,26.9,73.0,30.4,27.1,77.3,75.0,26.5,76.3,171.9,26.3,75.6,142.36666666666687,26.933333333333334,77.7,99.31428571428572,26.514285714285716,74.17142857142856,86.57857142857142,26.485714285714288,74.66428571428571,-0.09999999999999787,126.09999999999997,False,False,False,False,True,False,False,2,1
2022-02-04,2022,2,4,68.6,27.4,73.9,15.4,1009.3,Chuvosa,35,0.8660254037844386,0.5000000000000001,4,0,261.4,26.8,82.8,135.3,26.9,73.0,30.4,27.1,77.3,158.1,26.7,66.1,155.10000000000022,27.03333333333333,76.56666666666666,86.52857142857142,26.61428571428571,75.28571428571429,86.32142857142857,26.55,74.37857142857142,0.5999999999999979,-192.79999999999998,False,False,False,False,True,False,False,2,1
2022-02-05,2022,2,5,161.2,27.5,70.3,18.6,1012.2,Chuvosa,36,0.8660254037844386,0.5000000000000001,5,1,68.6,27.4,73.9,261.4,26.8,82.8,135.3,26.9,73.0,7.1,25.9,74.3,163.7333333333335,27.233333333333334,75.66666666666667,108.54285714285713,26.842857142857138,74.71428571428571,96.64285714285714,26.65,74.16428571428571,0.10000000000000142,92.6,False,False,False,False,True,False,False,2,1
2022-02-06,2022,2,6,354.9,27.2,73.5,17.6,1007.7,Chuvosa,37,0.8660254037844386,0.5000000000000001,6,1,161.2,27.5,70.3,68.6,27.4,73.9,261.4,26.8,82.8,27.9,25.7,69.4,194.90000000000018,27.366666666666664,72.56666666666666,155.25714285714284,27.057142857142857,75.3,118.18571428571428,26.65,73.88571428571429,-0.3000000000000007,193.7,False,False,False,False,True,False,False,2,1
2022-02-07,2022,2,7,240.3,26.7,77.2,13.4,1014.1,Chuvosa,38,0.8660254037844386,0.5000000000000001,0,0,354.9,27.2,73.5,161.2,27.5,70.3,68.6,27.4,73.9,75.0,26.5,76.3,252.13333333333352,27.13333333333333,73.66666666666667,178.87142857142857,27.085714285714285,75.42857142857143,128.2642857142857,26.63571428571429,73.85000000000001,-0.5,-114.59999999999997,False,False,False,False,True,False,False,2,1
2022-02-08,2022,2,8,79.3,26.7,73.8,12.1,1008.8,Chuvosa,39,0.8660254037844386,0.5000000000000001,1,0,240.3,26.7,77.2,354.9,27.2,73.5,161.2,27.5,70.3,30.4,27.1,77.3,224.8333333333335,26.866666666666664,74.83333333333333,185.85714285714286,27.02857142857143,74.92857142857143,130.10714285714283,26.714285714285715,73.85000000000001,0.0,-161.0,False,False,False,False,True,False,False,2,1
2022-02-09,2022,2,9,306.1,26.3,79.1,29.8,1016.6,Chuvosa,40,0.8660254037844386,0.5000000000000001,2,0,79.3,26.7,73.8,240.3,26.7,77.2,354.9,27.2,73.5,135.3,26.9,73.0,208.56666666666686,26.566666666666666,76.7,210.25714285714284,26.942857142857143,75.8,148.39285714285714,26.692857142857147,74.47142857142856,-0.3999999999999986,226.8,False,False,False,False,True,False,False,2,1
2022-02-10,2022,2,10,157.0,27.1,73.4,11.9,1012.3,Chuvosa,41,0.8660254037844386,0.5000000000000001,3,0,306.1,26.3,79.1,79.3,26.7,73.8,240.3,26.7,77.2,261.4,26.8,82.8,180.80000000000018,26.7,75.43333333333332,195.34285714285716,26.985714285714284,74.45714285714287,147.32857142857142,26.75,74.31428571428572,0.8000000000000007,-149.10000000000002,False,False,False,False,True,False,False,2,1
2022-02-11,2022,2,11,208.0,26.9,71.9,10.8,1012.1,Chuvosa,42,0.8660254037844386,0.5000000000000001,4,0,157.0,27.1,73.4,306.1,26.3,79.1,79.3,26.7,73.8,68.6,27.4,73.9,223.7000000000002,26.766666666666666,74.8,215.25714285714284,26.914285714285715,74.17142857142858,150.89285714285714,26.764285714285716,74.72857142857143,-0.20000000000000284,51.0,False,False,False,False,True,False,False,2,1
2022-02-12,2022,2,12,249.4,26.4,74.8,20.0,1013.2,Chuvosa,43,0.8660254037844386,0.5000000000000001,5,1,208.0,26.9,71.9,157.0,27.1,73.4,306.1,26.3,79.1,161.2,27.5,70.3,204.80000000000018,26.8,73.36666666666667,227.8571428571429,26.75714285714286,74.81428571428572,168.20000000000002,26.8,74.76428571428572,-0.5,41.400000000000006,False,False,False,False,True,False,False,2,1
2022-02-13,2022,2,13,216.8,26.6,73.4,24.5,1010.0,Chuvosa,44,0.8660254037844386,0.5000000000000001,6,1,249.4,26.4,74.8,208.0,26.9,71.9,157.0,27.1,73.4,354.9,27.2,73.5,224.73333333333355,26.63333333333333,73.36666666666667,208.12857142857143,26.67142857142857,74.8,181.69285714285712,26.864285714285717,75.05,0.20000000000000284,-32.599999999999994,False,False,False,False,True,False,False,2,1
2022-02-14,2022,2,14,93.5,24.8,66.1,18.9,1010.4,Chuvosa,45,0.8660254037844386,0.5000000000000001,0,0,216.8,26.6,73.4,249.4,26.4,74.8,208.0,26.9,71.9,240.3,26.7,77.2,186.56666666666686,25.933333333333337,71.43333333333334,187.15714285714287,26.400000000000002,73.21428571428571,183.0142857142857,26.74285714285714,74.32142857142857,-1.8000000000000007,-123.30000000000001,False,False,False,False,True,False,False,2,1
2022-02-15,2022,2,15,424.8,26.9,75.8,16.1,1012.0,Chuvosa,46,0.8660254037844386,0.5000000000000001,1,0,93.5,24.8,66.1,216.8,26.6,73.4,249.4,26.4,74.8,79.3,26.7,73.8,245.03333333333353,26.099999999999998,71.76666666666667,236.51428571428573,26.428571428571427,73.5,211.18571428571428,26.728571428571428,74.21428571428571,2.099999999999998,331.3,False,False,False,False,True,False,False,2,1
2022-02-16,2022,2,16,167.3,28.2,82.0,11.2,1009.6,Chuvosa,47,0.8660254037844386,0.5000000000000001,2,0,424.8,26.9,75.8,93.5,24.8,66.1,216.8,26.6,73.4,306.1,26.3,79.1,228.53333333333353,26.633333333333336,74.63333333333333,216.68571428571428,26.7,73.91428571428571,213.4714285714286,26.821428571428573,74.85714285714286,1.3000000000000007,-257.5,False,False,False,False,True,False,False,2,1
2022-02-17,2022,2,17,25.4,25.5,74.6,13.9,1016.7,Chuvosa,48,0.8660254037844386,0.5000000000000001,3,0,167.3,28.2,82.0,424.8,26.9,75.8,93.5,24.8,66.1,157.0,27.1,73.4,205.8333333333335,26.866666666666664,77.46666666666667,197.8857142857143,26.47142857142857,74.08571428571429,196.6142857142857,26.728571428571428,74.27142857142857,-2.6999999999999993,-141.9,False,False,False,False,True,False,False,2,1
2022-02-18,2022,2,18,223.9,27.1,75.1,13.5,1013.7,Chuvosa,49,0.8660254037844386,0.5000000000000001,4,0,25.4,25.5,74.6,167.3,28.2,82.0,424.8,26.9,75.8,208.0,26.9,71.9,138.86666666666687,26.933333333333334,77.23333333333333,200.15714285714284,26.5,74.54285714285713,207.70714285714286,26.70714285714286,74.35714285714286,1.6000000000000014,198.5,False,False,False,False,True,False,False,2,1
2022-02-19,2022,2,19,15.0,26.7,75.3,8.9,1011.2,Chuvosa,50,0.8660254037844386,0.5000000000000001,5,1,223.9,27.1,75.1,25.4,25.5,74.6,167.3,28.2,82.0,249.4,26.4,74.8,88.1000000000002,26.433333333333334,75.0,166.67142857142855,26.542857142857144,74.61428571428571,197.2642857142857,26.650000000000002,74.71428571428571,-0.40000000000000213,-208.9,False,False,False,False,True,False,False,2,1
2022-02-20,2022,2,20,160.0,26.9,79.3,14.9,1018.3,Chuvosa,51,0.8660254037844386,0.5000000000000001,6,1,15.0,26.7,75.3,223.9,27.1,75.1,25.4,25.5,74.6,216.8,26.6,73.4,132.96666666666684,26.899999999999995,76.56666666666666,158.55714285714288,26.585714285714285,75.45714285714284,183.34285714285716,26.62857142857143,75.12857142857142,0.1999999999999993,145.0,False,False,False,False,True,False,False,2,1
2022-02-21,2022,2,21,385.7,27.9,72.0,17.9,1010.5,Chuvosa,52,0.8660254037844386,0.5000000000000001,0,0,160.0,26.9,79.3,15.0,26.7,75.3,223.9,27.1,75.1,93.5,24.8,66.1,186.9000000000002,27.166666666666668,75.53333333333333,200.29999999999998,27.02857142857143,76.3,193.72857142857146,26.714285714285715,74.75714285714285,1.0,225.7,False,False,False,False,True,False,False,2,1
2022-02-22,2022,2,22,155.6,27.9,69.1,29.8,1009.5,Chuvosa,53,0.8660254037844386,0.5000000000000001,1,0,385.7,27.9,72.0,160.0,26.9,79.3,15.0,26.7,75.3,424.8,26.9,75.8,233.76666666666688,27.566666666666663,73.46666666666667,161.84285714285716,27.171428571428574,75.34285714285714,199.17857142857142,26.8,74.42142857142858,0.0,-230.1,False,False,False,False,True,False,False,2,1
2022-02-23,2022,2,23,110.8,26.7,82.3,30.0,1010.3,Chuvosa,54,0.8660254037844386,0.5000000000000001,2,0,155.6,27.9,69.1,385.7,27.9,72.0,160.0,26.9,79.3,167.3,28.2,82.0,217.36666666666687,27.5,74.46666666666665,153.77142857142857,26.957142857142856,75.38571428571427,185.22857142857143,26.828571428571426,74.64999999999999,-1.1999999999999993,-44.8,False,False,False,False,True,False,False,2,1
2022-02-24,2022,2,24,338.8,25.9,86.5,17.6,1009.6,Chuvosa,55,0.8660254037844386,0.5000000000000001,3,0,110.8,26.7,82.3,155.6,27.9,69.1,385.7,27.9,72.0,25.4,25.5,74.6,201.73333333333355,26.833333333333332,79.3,198.54285714285714,27.014285714285712,77.08571428571427,198.21428571428572,26.74285714285714,75.58571428571427,-0.8000000000000007,228.0,False,False,False,False,True,False,False,2,1
2022-02-25,2022,2,25,43.3,27.9,74.7,9.0,1011.6,Chuvosa,56,0.8660254037844386,0.5000000000000001,4,0,338.8,25.9,86.5,110.8,26.7,82.3,155.6,27.9,69.1,223.9,27.1,75.1,164.3000000000002,26.833333333333332,81.16666666666667,172.74285714285716,27.12857142857143,77.02857142857144,186.45000000000002,26.814285714285713,75.78571428571429,2.0,-295.5,False,False,False,False,True,False,False,2,1
2022-02-26,2022,2,26,394.5,27.0,85.0,12.5,1010.2,Chuvosa,57,0.8660254037844386,0.5000000000000001,5,1,43.3,27.9,74.7,338.8,25.9,86.5,110.8,26.7,82.3,15.0,26.7,75.3,258.86666666666684,26.933333333333334,82.06666666666666,226.95714285714283,27.17142857142857,78.41428571428571,196.81428571428572,26.857142857142858,76.51428571428572,-0.8999999999999986,351.2,False,False,False,False,True,False,False,2,1
2022-02-27,2022,2,27,140.1,27.3,78.3,17.5,1012.3,Chuvosa,58,0.8660254037844386,0.5000000000000001,6,1,394.5,27.0,85.0,43.3,27.9,74.7,338.8,25.9,86.5,160.0,26.9,79.3,192.63333333333355,27.400000000000002,79.33333333333333,224.1142857142857,27.228571428571428,78.27142857142857,191.33571428571432,26.907142857142855,76.86428571428571,0.3000000000000007,-254.4,False,False,False,False,True,False,False,2,1
2022-02-28,2022,2,28,530.1,27.8,80.0,16.1,1012.0,Chuvosa,59,0.8660254037844386,0.5000000000000001,0,0,140.1,27.3,78.3,394.5,27.0,85.0,43.3,27.9,74.7,385.7,27.9,72.0,354.90000000000026,27.366666666666664,81.10000000000001,244.74285714285716,27.214285714285715,79.41428571428571,222.52142857142857,27.12142857142857,77.85714285714286,0.5,390.0,False,False,False,False,True,False,False,2,1
2022-03-01,2022,3,1,233.6,26.9,84.2,20.7,1011.8,Chuvosa,60,1.0,6.123233995736766e-17,1,0,530.1,27.8,80.0,140.1,27.3,78.3,394.5,27.0,85.0,155.6,27.9,69.1,301.26666666666694,27.333333333333332,80.83333333333333,255.88571428571427,27.071428571428573,81.57142857142857,208.8642857142857,27.12142857142857,78.45714285714287,-0.9000000000000021,-296.5,False,False,False,False,True,False,False,2,1
2022-03-02,2022,3,2,111.9,27.5,88.4,23.4,1009.0,Chuvosa,61,1.0,6.123233995736766e-17,2,0,233.6,26.9,84.2,530.1,27.8,80.0,140.1,27.3,78.3,110.8,26.7,82.3,291.8666666666669,27.400000000000002,84.2,256.04285714285714,27.185714285714287,82.44285714285715,204.90714285714284,27.071428571428573,78.91428571428571,0.6000000000000014,-121.69999999999999,False,False,False,False,True,False,False,2,1
2022-03-03,2022,3,3,298.1,27.7,74.8,17.4,1013.2,Chuvosa,62,1.0,6.123233995736766e-17,3,0,111.9,27.5,88.4,233.6,26.9,84.2,530.1,27.8,80.0,338.8,25.9,86.5,214.53333333333356,27.366666666666664,82.46666666666668,250.22857142857143,27.442857142857143,80.77142857142857,224.3857142857143,27.228571428571428,78.92857142857143,0.1999999999999993,186.20000000000002,False,False,False,False,True,False,False,2,1
2022-03-04,2022,3,4,366.3,27.2,75.2,22.8,1008.0,Chuvosa,63,1.0,6.123233995736766e-17,4,0,298.1,27.7,74.8,111.9,27.5,88.4,233.6,26.9,84.2,43.3,27.9,74.7,258.7666666666669,27.466666666666665,79.46666666666667,296.37142857142857,27.342857142857138,80.84285714285714,234.55714285714288,27.235714285714284,78.93571428571428,-0.5,68.19999999999999,False,False,False,False,True,False,False,2,1
2022-03-05,2022,3,5,470.5,26.6,68.4,18.9,1012.4,Chuvosa,64,1.0,6.123233995736766e-17,5,1,366.3,27.2,75.2,298.1,27.7,74.8,111.9,27.5,88.4,394.5,27.0,85.0,378.30000000000024,27.166666666666668,72.8,307.2285714285714,27.285714285714285,78.47142857142856,267.09285714285716,27.228571428571428,78.44285714285715,-0.5999999999999979,104.19999999999999,False,False,False,False,True,False,False,2,1
2022-03-06,2022,3,6,172.1,27.1,74.2,26.6,1011.5,Chuvosa,65,1.0,6.123233995736766e-17,6,1,470.5,26.6,68.4,366.3,27.2,75.2,298.1,27.7,74.8,140.1,27.3,78.3,336.30000000000024,26.96666666666667,72.60000000000001,311.8,27.25714285714286,77.88571428571429,267.95714285714286,27.24285714285714,78.07857142857142,0.5,-298.4,False,False,False,False,True,False,False,2,1
2022-03-07,2022,3,7,505.1,27.7,67.0,15.3,1015.2,Chuvosa,66,1.0,6.123233995736766e-17,0,0,172.1,27.1,74.2,470.5,26.6,68.4,366.3,27.2,75.2,530.1,27.8,80.0,382.5666666666669,27.133333333333336,69.86666666666667,308.2285714285714,27.24285714285714,76.02857142857144,276.48571428571427,27.22857142857143,77.72142857142856,0.5999999999999979,333.0,False,False,False,False,True,False,False,2,1
2022-03-08,2022,3,8,341.2,27.0,79.3,18.5,1013.7,Chuvosa,67,1.0,6.123233995736766e-17,1,0,505.1,27.7,67.0,172.1,27.1,74.2,470.5,26.6,68.4,233.6,26.9,84.2,339.46666666666687,27.26666666666667,73.5,323.6,27.257142857142856,75.32857142857142,289.74285714285713,27.164285714285715,78.45000000000002,-0.6999999999999993,-163.90000000000003,False,False,False,False,True,False,False,2,1
2022-03-09,2022,3,9,335.3,27.5,83.6,22.8,1013.0,Chuvosa,68,1.0,6.123233995736766e-17,2,0,341.2,27.0,79.3,505.1,27.7,67.0,172.1,27.1,74.2,111.9,27.5,88.4,393.86666666666696,27.399999999999995,76.63333333333334,355.5142857142857,27.257142857142856,74.64285714285714,305.77857142857147,27.22142857142857,78.54285714285713,0.5,-5.899999999999977,False,False,False,False,True,False,False,2,1
2022-03-10,2022,3,10,404.8,27.2,77.3,19.2,1007.5,Chuvosa,69,1.0,6.123233995736766e-17,3,0,335.3,27.5,83.6,341.2,27.0,79.3,505.1,27.7,67.0,298.1,27.7,74.8,360.43333333333356,27.233333333333334,80.06666666666666,370.75714285714287,27.185714285714287,75.0,310.49285714285713,27.314285714285717,77.88571428571429,-0.3000000000000007,69.5,False,False,False,False,True,False,False,2,1
2022-03-11,2022,3,11,176.4,26.8,77.2,19.1,1013.1,Chuvosa,70,1.0,6.123233995736766e-17,4,0,404.8,27.2,77.3,335.3,27.5,83.6,341.2,27.0,79.3,366.3,27.2,75.2,305.5000000000002,27.166666666666668,79.36666666666666,343.62857142857143,27.12857142857143,75.28571428571429,320.0,27.235714285714288,78.0642857142857,-0.3999999999999986,-228.4,False,False,False,False,True,False,False,2,1
2022-03-12,2022,3,12,239.3,27.2,72.8,12.9,1011.2,Chuvosa,71,1.0,6.123233995736766e-17,5,1,176.4,26.8,77.2,404.8,27.2,77.3,335.3,27.5,83.6,470.5,26.6,68.4,273.5000000000002,27.066666666666666,75.76666666666667,310.59999999999997,27.214285714285715,75.91428571428571,308.9142857142857,27.25,77.19285714285715,0.3999999999999986,62.900000000000006,False,False,False,False,True,False,False,2,1
2022-03-13,2022,3,13,193.2,28.0,78.3,15.0,1008.3,Chuvosa,72,1.0,6.123233995736766e-17,6,1,239.3,27.2,72.8,176.4,26.8,77.2,404.8,27.2,77.3,172.1,27.1,74.2,202.9666666666669,27.333333333333332,76.1,313.61428571428576,27.342857142857145,76.5,312.7071428571429,27.3,77.19285714285715,0.8000000000000007,-46.10000000000002,False,False,False,False,True,False,False,2,1
2022-03-14,2022,3,14,3.1,28.1,67.1,12.0,1017.7,Chuvosa,73,1.0,6.123233995736766e-17,0,0,193.2,28.0,78.3,239.3,27.2,72.8,176.4,26.8,77.2,505.1,27.7,67.0,145.20000000000024,27.766666666666666,72.73333333333333,241.90000000000003,27.400000000000002,76.51428571428572,275.06428571428575,27.321428571428573,76.27142857142857,0.10000000000000142,-190.1,False,False,False,False,True,False,False,2,0
2022-03-15,2022,3,15,137.0,27.9,83.2,15.5,1018.5,Chuvosa,74,1.0,6.123233995736766e-17,1,0,3.1,28.1,67.1,193.2,28.0,78.3,239.3,27.2,72.8,341.2,27.0,79.3,111.10000000000021,28.0,76.19999999999999,212.72857142857146,27.528571428571432,77.07142857142857,268.1642857142857,27.392857142857142,76.2,-0.20000000000000284,133.9,False,False,False,False,True,False,False,2,1
2022-03-16,2022,3,16,177.6,27.2,73.5,16.4,1016.1,Chuvosa,75,1.0,6.123233995736766e-17,2,0,137.0,27.9,83.2,3.1,28.1,67.1,193.2,28.0,78.3,335.3,27.5,83.6,105.90000000000022,27.73333333333333,74.60000000000001,190.20000000000002,27.485714285714288,75.62857142857142,272.85714285714283,27.37142857142857,75.13571428571427,-0.6999999999999993,40.599999999999994,False,False,False,False,True,False,False,2,1
2022-03-17,2022,3,17,253.9,28.1,83.1,15.7,1012.1,Chuvosa,76,1.0,6.123233995736766e-17,3,0,177.6,27.2,73.5,137.0,27.9,83.2,3.1,28.1,67.1,404.8,27.2,77.3,189.50000000000023,27.733333333333334,79.93333333333334,168.64285714285714,27.61428571428571,76.45714285714287,269.7,27.400000000000002,75.72857142857143,0.9000000000000021,76.30000000000001,False,False,False,False,True,False,False,2,1
2022-03-18,2022,3,18,95.0,26.6,76.6,17.3,1010.9,Chuvosa,77,1.0,6.123233995736766e-17,4,0,253.9,28.1,83.1,177.6,27.2,73.5,137.0,27.9,83.2,176.4,26.8,77.2,175.50000000000023,27.3,77.73333333333333,157.0142857142857,27.58571428571429,76.37142857142855,250.32142857142858,27.357142857142858,75.82857142857142,-1.5,-158.9,False,False,False,False,True,False,False,2,1
2022-03-19,2022,3,19,92.7,28.0,73.2,27.5,1011.4,Chuvosa,78,1.0,6.123233995736766e-17,5,1,95.0,26.6,76.6,253.9,28.1,83.1,177.6,27.2,73.5,239.3,27.2,72.8,147.20000000000024,27.566666666666666,77.63333333333334,136.07142857142858,27.699999999999996,76.42857142857143,223.33571428571426,27.457142857142856,76.17142857142858,1.3999999999999986,-2.299999999999997,False,False,False,False,True,False,False,2,1
2022-03-20,2022,3,20,167.9,27.5,80.2,15.7,1010.0,Chuvosa,79,1.0,6.123233995736766e-17,6,1,92.7,28.0,73.2,95.0,26.6,76.6,253.9,28.1,83.1,193.2,28.0,78.3,118.53333333333357,27.366666666666664,76.66666666666667,132.45714285714286,27.628571428571426,76.7,223.03571428571428,27.485714285714288,76.6,-0.5,75.2,False,False,False,False,True,False,False,2,1
